0,0,0,0,0.99257,-3.692e-13,0.12166,4.4056e-13,6.793,0,1.6897,0,0,0
0.01,0.069982,4.1546e-06,-1.199e-05,0.99259,-0.0015424,0.12153,0.0002336,6.7941,-0.006384,1.6886,-0.13075,0.007341,0.0089435
0.02,0.13996,8.3092e-06,-2.398e-05,0.9926,-0.0030848,0.1214,0.00046719,6.7951,-0.012768,1.6875,-0.2615,0.014682,0.017887
0.03,0.20995,1.2464e-05,-3.5971e-05,0.99261,-0.0046272,0.12127,0.00070079,6.7962,-0.019152,1.6863,-0.39226,0.022023,0.02683
0.04,0.27993,1.6618e-05,-4.7961e-05,0.99262,-0.0061695,0.12114,0.00093439,6.7972,-0.025536,1.6852,-0.52301,0.029364,0.035774
0.05,0.34991,2.0773e-05,-5.9951e-05,0.99262,-0.0077119,0.121,0.001168,6.7983,-0.03192,1.684,-0.65376,0.036705,0.044717
0.06,0.41994,-0.00021534,3.6429e-05,0.99229,-0.01357,0.12319,0.0027869,6.7895,-0.072305,1.712,-0.78029,0.14253,0.082137
0.07,0.48997,-0.0004797,0.00014555,0.99186,-0.019934,0.12565,0.0045685,6.7797,-0.11669,1.7433,-0.90632,0.25993,0.12291
0.08,0.56,-0.00074406,0.00025467,0.99139,-0.026297,0.1281,0.00635,6.7698,-0.16107,1.7746,-1.0324,0.37734,0.16367
0.09,0.63004,-0.0010084,0.00036379,0.99087,-0.032659,0.13055,0.0081311,6.7599,-0.20545,1.806,-1.1584,0.49474,0.20444
0.1,0.70007,-0.0012728,0.00047291,0.9903,-0.039019,0.13299,0.0099118,6.75,-0.24984,1.8373,-1.2844,0.61214,0.24521
0.11,0.7701,-0.0015371,0.00058203,0.98968,-0.045378,0.13542,0.011692,6.7401,-0.29422,1.8687,-1.4105,0.72954,0.28598
0.12,0.84014,-0.0018015,0.00069115,0.98901,-0.051734,0.13784,0.013472,6.7302,-0.3386,1.9,-1.5365,0.84695,0.32674
0.13,0.91017,-0.0020659,0.00080027,0.98829,-0.058088,0.14026,0.015251,6.7203,-0.38299,1.9314,-1.6625,0.96435,0.36751
0.14,0.9802,-0.0023302,0.00090939,0.98752,-0.064438,0.14267,0.017029,6.7104,-0.42737,1.9627,-1.7886,1.0818,0.40828
0.15,1.05,-0.0033023,0.00086379,0.9858,-0.07254,0.15007,0.020349,6.667,-0.51067,2.0375,-1.7744,1.2352,0.46077
0.16,1.1197,-0.0044489,0.00078002,0.9837,-0.081063,0.15868,0.024047,6.6152,-0.60357,2.1231,-1.7257,1.3976,0.51615
0.17,1.1894,-0.0055956,0.00069624,0.98144,-0.089573,0.16726,0.027741,6.5635,-0.69648,2.2086,-1.677,1.56,0.57153
0.18,1.2591,-0.0067422,0.00061247,0.97902,-0.098068,0.17581,0.031431,6.5118,-0.78938,2.2941,-1.6283,1.7224,0.62692
0.19,1.3288,-0.0078889,0.0005287,0.97644,-0.10655,0.18434,0.035115,6.46,-0.88229,2.3797,-1.5796,1.8848,0.6823
0.2,1.3985,-0.0090356,0.00044493,0.9737,-0.11501,0.19283,0.038794,6.4083,-0.97519,2.4652,-1.5308,2.0472,0.73768
0.21,1.4682,-0.010182,0.00036115,0.97079,-0.12345,0.2013,0.042466,6.3566,-1.0681,2.5508,-1.4821,2.2096,0.79306
0.22,1.5379,-0.011402,0.00022488,0.96768,-0.13162,0.21008,0.04616,6.3012,-1.162,2.6374,-1.4385,2.3584,0.84787
0.23,1.607,-0.01338,-0.00045982,0.96393,-0.13706,0.22256,0.050147,6.2084,-1.2666,2.7354,-1.448,2.3657,0.89667
0.24,1.6761,-0.015358,-0.0011445,0.95998,-0.14248,0.23498,0.054123,6.1155,-1.3711,2.8333,-1.4575,2.3731,0.94547
0.25,1.744,-0.01833,-0.00302,0.95612,-0.14714,0.24645,0.058713,6.0158,-1.4731,2.8975,-1.3222,2.3336,0.97866
0.26,1.8118,-0.021346,-0.0049483,0.9521,-0.15174,0.25783,0.06332,5.9157,-1.5751,2.9602,-1.1804,2.292,1.0112
0.27,1.8796,-0.024362,-0.0068766,0.9479,-0.15632,0.26916,0.067915,5.8157,-1.677,3.023,-1.0387,2.2505,1.0436
0.28,1.9475,-0.027377,-0.0088049,0.94352,-0.16086,0.28044,0.072497,5.7156,-1.7789,3.0857,-0.89698,2.2089,1.0761
0.29,2.0153,-0.030393,-0.010733,0.93896,-0.16537,0.29166,0.077065,5.6156,-1.8809,3.1484,-0.75525,2.1673,1.1086
0.3,2.0803,-0.034949,-0.01494,0.93546,-0.16594,0.30133,0.081168,5.5149,-1.9476,3.1755,-0.64118,2.0946,1.1128
0.31,2.1448,-0.039773,-0.019542,0.93205,-0.16581,0.31069,0.085183,5.4141,-2.0082,3.1966,-0.5319,2.0164,1.112
0.32,2.2094,-0.044596,-0.024145,0.92854,-0.16566,0.32002,0.089188,5.3133,-2.0689,3.2176,-0.42262,1.9382,1.1112
0.33,2.2739,-0.049419,-0.028747,0.92492,-0.16549,0.32932,0.093183,5.2125,-2.1295,3.2386,-0.31334,1.8601,1.1104
0.34,2.3384,-0.054242,-0.033349,0.9212,-0.16531,0.33857,0.097167,5.1117,-2.1902,3.2596,-0.20406,1.7819,1.1097
0.35,2.4029,-0.059066,-0.037951,0.91736,-0.1651,0.34779,0.10114,5.0109,-2.2508,3.2806,-0.094785,1.7037,1.1089
0.36,2.4675,-0.063889,-0.042553,0.91343,-0.16487,0.35696,0.1051,4.9101,-2.3114,3.3017,0.014494,1.6256,1.1081
0.37,2.532,-0.068712,-0.047155,0.90938,-0.16463,0.3661,0.10905,4.8093,-2.3721,3.3227,0.12377,1.5474,1.1073
0.38,2.5965,-0.073535,-0.051757,0.90523,-0.16437,0.37519,0.11299,4.7085,-2.4327,3.3437,0.23305,1.4692,1.1065
0.39,2.6572,-0.079547,-0.058829,0.90223,-0.16207,0.38242,0.11603,4.6213,-2.4565,3.3423,0.26953,1.4189,1.0825
0.4,2.7166,-0.085934,-0.066683,0.89956,-0.15913,0.38904,0.1188,4.5385,-2.4686,3.3338,0.28297,1.3775,1.0511
0.41,2.776,-0.092322,-0.074536,0.89684,-0.15617,0.39563,0.12155,4.4557,-2.4807,3.3254,0.29642,1.336,1.0198
0.42,2.8354,-0.098709,-0.08239,0.89404,-0.15321,0.4022,0.1243,4.3729,-2.4929,3.3169,0.30986,1.2945,0.98841
0.43,2.8948,-0.1051,-0.090243,0.89119,-0.15023,0.40874,0.12704,4.2902,-2.505,3.3084,0.3233,1.2531,0.95704
0.44,2.9542,-0.11148,-0.098097,0.88828,-0.14724,0.41525,0.12977,4.2074,-2.5171,3.3,0.33674,1.2116,0.92567
0.45,3.0137,-0.11787,-0.10595,0.88531,-0.14425,0.42173,0.13249,4.1246,-2.5292,3.2915,0.35018,1.1702,0.89431
0.46,3.0729,-0.12427,-0.11388,0.8823,-0.14128,0.42816,0.13518,4.0422,-2.5408,3.2827,0.36471,1.1289,0.86292
0.47,3.129,-0.13101,-0.12339,0.87947,-0.139,0.43399,0.13732,3.9699,-2.5416,3.2679,0.4024,1.0925,0.83121
0.48,3.1851,-0.13774,-0.1329,0.8766,-0.13672,0.4398,0.13946,3.8975,-2.5423,3.2531,0.44009,1.0561,0.7995
0.49,3.239,-0.14465,-0.14339,0.8741,-0.13399,0.44508,0.14108,3.8323,-2.532,3.2354,0.43407,1.0414,0.77607
0.5,3.2927,-0.15158,-0.15398,0.87159,-0.13121,0.4503,0.14264,3.7678,-2.5206,3.2173,0.42399,1.0288,0.75342
0.51,3.3464,-0.15852,-0.16457,0.86904,-0.12843,0.45549,0.1442,3.7033,-2.5092,3.1993,0.41391,1.0163,0.73076
0.52,3.4001,-0.16545,-0.17516,0.86646,-0.12565,0.46067,0.14575,3.6387,-2.4978,3.1813,0.40383,1.0037,0.70811
