0,0,0,0,0.99256,0,0.12172,0,6.793,0,1.6897,0,0,0
0.01,0.069934,1.8635e-05,-9.9125e-06,0.99255,-0.00035428,0.1218,-0.00012983,6.7927,0.0044839,1.6919,-0.10642,0.026523,-0.056293
0.02,0.13987,8.6978e-05,-1.09e-05,0.99252,-0.0015158,0.12207,-0.00056947,6.7914,0.013556,1.6966,-0.26683,0.065748,-0.14016
0.03,0.20979,0.00026582,7.9519e-06,0.99243,-0.0044718,0.12276,-0.0016978,6.7878,0.032826,1.707,-0.54721,0.13321,-0.28534
0.04,0.27972,0.00044466,2.6804e-05,0.99232,-0.0074278,0.12344,-0.002826,6.7841,0.052097,1.7174,-0.8276,0.20067,-0.43051
0.05,0.34963,0.00069755,4.266e-05,0.99215,-0.011863,0.12443,-0.0044497,6.7787,0.075067,1.7313,-1.1361,0.26895,-0.57994
0.06,0.4195,0.0011226,5.1551e-05,0.99179,-0.019736,0.12611,-0.0072251,6.7692,0.10664,1.7532,-1.5098,0.33915,-0.73926
0.07,0.48937,0.0015476,6.0442e-05,0.99137,-0.027608,0.12779,-0.0099999,6.7597,0.13821,1.7751,-1.8836,0.40934,-0.89858
0.08,0.5592,0.0020428,2.1228e-05,0.99072,-0.037955,0.12984,-0.013399,6.7483,0.16915,1.8021,-2.2723,0.46887,-1.0303
0.09,0.62897,0.0025578,-8.1971e-05,0.98974,-0.051174,0.13229,-0.017412,6.7354,0.19684,1.8351,-2.5764,0.51198,-1.139
0.1,0.69872,0.0030051,-0.00023781,0.98847,-0.065386,0.13483,-0.021638,6.7225,0.22097,1.8693,-2.8353,0.54549,-1.2316
0.11,0.76844,0.0033282,-0.00049026,0.98679,-0.081424,0.13754,-0.026258,6.7093,0.23856,1.9056,-3.0112,0.56137,-1.2948
0.12,0.83815,0.0036513,-0.0007427,0.98483,-0.097438,0.14021,-0.030871,6.6961,0.25614,1.942,-3.187,0.57725,-1.3579
0.13,0.90785,0.0037808,-0.001071,0.98252,-0.11392,0.14285,-0.035594,6.6834,0.26879,1.977,-3.309,0.58366,-1.4049
0.14,0.97751,0.0035397,-0.0015446,0.97978,-0.13131,0.14544,-0.040534,6.6717,0.27199,2.0094,-3.3276,0.57195,-1.421
