-110,-2,-0.96431,0.48749,6.6429,0,2.2073,0.75838,1.1753,-0.81533
-110,-1,-0.99723,0.36993,6.4779,0,2.6527,0.65243,1.4132,-0.91296
-110,0,-0.98883,0.25223,6.3379,0,2.9716,0.47913,1.5531,-1.0219
-110,1,-0.93952,0.13427,6.2554,0,3.1416,0.25701,1.5359,-1.1229
-110,2,-0.88613,0.010372,6.1924,0,3.2642,0.01991,1.4871,-1.2141
-100,-2,-0.96431,0.48749,6.6429,0,2.2073,0.75838,1.1753,-0.81533
-100,-1,-0.97761,0.37023,6.5012,0,2.595,0.63151,1.3491,-0.90955
-100,0,-0.9376,0.25374,6.4113,0,2.8098,0.43812,1.3619,-0.99969
-100,1,-0.89275,0.13578,6.3304,0,2.9877,0.23625,1.3467,-1.0847
-100,2,-0.8429,0.013414,6.2599,0,3.1326,0.02341,1.3029,-1.1611
-90,-2,-0.94506,0.48707,6.6592,0,2.1576,0.73519,1.1251,-0.81301
-90,-1,-0.91531,0.37004,6.5683,0,2.4203,0.56808,1.161,-0.89266
-90,0,-0.88003,0.25391,6.4828,0,2.6406,0.39458,1.1719,-0.96871
-90,1,-0.83989,0.13619,6.4039,0,2.8267,0.21326,1.1587,-1.0389
-90,2,-0.79462,0.014271,6.332,0,2.9842,0.022416,1.1208,-1.1003
-80,-2,-0.87075,0.48436,6.7152,0,1.9765,0.65016,0.94505,-0.79607
-80,-1,-0.8458,0.36799,6.632,0,2.2398,0.5023,0.97514,-0.86391
-80,0,-0.81536,0.25247,6.5516,0,2.4652,0.34878,0.98422,-0.92694
-80,1,-0.78009,0.13526,6.4752,0,2.6594,0.18828,0.97308,-0.98347
-80,2,-0.73972,0.014063,6.4025,0,2.8298,0.019635,0.9411,-1.0313
-70,-2,-0.79114,0.48545,6.7512,0,1.8497,0.57007,0.76846,-0.75968
-70,-1,-0.76837,0.36386,6.6913,0,2.0557,0.4348,0.79347,-0.82096
-70,0,-0.74277,0.24913,6.6164,0,2.2853,0.30124,0.80078,-0.87214
-70,1,-0.71247,0.13275,6.543,0,2.4878,0.16171,0.79162,-0.91641
-70,2,-0.67721,0.012759,6.4698,0,2.6725,0.015587,0.7655,-0.95205
-60,-2,-0.70539,0.48931,6.7746,0,1.7621,0.4922,0.59926,-0.70374
-60,-1,-0.68372,0.35971,6.7396,0,1.8914,0.36862,0.61916,-0.75986
-60,0,-0.66151,0.24376,6.6762,0,2.1043,0.25275,0.62429,-0.80188
-60,1,-0.63621,0.12849,6.6062,0,2.3148,0.13419,0.61707,-0.83537
-60,2,-0.60623,0.01024,6.5325,0,2.5152,0.010723,0.59663,-0.86055
-50,-2,-0.60964,0.49275,6.7951,0,1.6813,0.41282,0.44022,-0.63034
-50,-1,-0.59162,0.36276,6.7635,0,1.8042,0.30967,0.45501,-0.67721
