-30.033,-1.9769,-0.62065,0.2475,12.822,0,1.4761,0.12841,0.29555,-0.41342
-29.258,-0.99273,-0.60331,0.17165,12.872,0,1.4864,0.087224,0.28547,-0.41431
-33.62,0,-0.66558,0.09531,12.905,0,1.5685,0.055841,0.3607,-0.45944
-52.728,1,-0.88371,0.017124,12.857,0,1.9239,0.015758,0.71136,-0.58363
-67.271,2,-0.98839,-0.061258,12.81,0,2.2145,-0.071878,0.9787,-0.64459
-30.033,-1.9769,-0.62065,0.2475,12.822,0,1.4761,0.12841,0.29555,-0.41342
-29.258,-0.99273,-0.60331,0.17165,12.872,0,1.4864,0.087224,0.28547,-0.41431
-33.62,0,-0.66558,0.09531,12.905,0,1.5685,0.055841,0.3607,-0.45944
-52.728,1,-0.88371,0.017124,12.857,0,1.9239,0.015758,0.71136,-0.58363
-67.271,2,-0.98839,-0.061258,12.81,0,2.2145,-0.071878,0.9787,-0.64459
-30.033,-1.9769,-0.62065,0.2475,12.822,0,1.4761,0.12841,0.29555,-0.41342
-29.258,-0.99273,-0.60331,0.17165,12.872,0,1.4864,0.087224,0.28547,-0.41431
-33.62,0,-0.66558,0.09531,12.905,0,1.5685,0.055841,0.3607,-0.45944
-52.728,1,-0.88371,0.017124,12.857,0,1.9239,0.015758,0.71136,-0.58363
-67.271,2,-0.98839,-0.061258,12.81,0,2.2145,-0.071878,0.9787,-0.64459
-30.033,-1.9769,-0.62065,0.2475,12.822,0,1.4761,0.12841,0.29555,-0.41342
-29.258,-0.99273,-0.60331,0.17165,12.872,0,1.4864,0.087224,0.28547,-0.41431
-33.62,0,-0.66558,0.09531,12.905,0,1.5685,0.055841,0.3607,-0.45944
-52.728,1,-0.88371,0.017124,12.857,0,1.9239,0.015758,0.71136,-0.58363
-67.271,2,-0.98839,-0.061258,12.81,0,2.2145,-0.071878,0.9787,-0.64459
-30.033,-1.9769,-0.62065,0.2475,12.822,0,1.4761,0.12841,0.29555,-0.41342
-29.258,-0.99273,-0.60331,0.17165,12.872,0,1.4864,0.087224,0.28547,-0.41431
-33.62,0,-0.66558,0.09531,12.905,0,1.5685,0.055841,0.3607,-0.45944
-52.728,1,-0.88371,0.017124,12.857,0,1.9239,0.015758,0.71136,-0.58363
-67.271,2,-0.98839,-0.061258,12.81,0,2.2145,-0.071878,0.9787,-0.64459
-30.033,-1.9769,-0.62065,0.2475,12.822,0,1.4761,0.12841,0.29555,-0.41342
-29.412,-0.99268,-0.60582,0.17164,12.872,0,1.4887,0.087677,0.28802,-0.41579
-33.62,0,-0.66558,0.09531,12.905,0,1.5685,0.055841,0.3607,-0.45944
-52.728,1,-0.88371,0.017124,12.857,0,1.9239,0.015758,0.71136,-0.58363
-60,2,-0.93632,-0.060064,12.833,0,2.0782,-0.062861,0.84187,-0.61962
-30.033,-1.9769,-0.62065,0.2475,12.822,0,1.4761,0.12841,0.29555,-0.41342
-29.258,-0.99273,-0.60331,0.17165,12.872,0,1.4864,0.087224,0.28547,-0.41431
-33.62,0,-0.66558,0.09531,12.905,0,1.5685,0.055841,0.3607,-0.45944
-50,1,-0.85752,0.017572,12.864,0,1.8741,0.015334,0.65983,-0.57091
-50,2,-0.84922,-0.058424,12.861,0,1.8941,-0.050956,0.65405,-0.57547
-30.033,-1.9769,-0.62065,0.2475,12.822,0,1.4761,0.12841,0.29555,-0.41342
-29.258,-0.99273,-0.60331,0.17165,12.872,0,1.4864,0.087223,0.28546,-0.41432
-33.62,0,-0.66558,0.09531,12.905,0,1.5685,0.055841,0.3607,-0.45944
-40,1,-0.746,0.019145,12.889,0,1.6979,0.013365,0.47374,-0.51262
-40,2,-0.7393,-0.056849,12.886,0,1.7185,-0.039667,0.46962,-0.51505
