-39.835,-2,-0.68577,0.30122,10.874,0,1.6591,0.20627,0.42045,-0.51385
-60.088,-1,-0.88994,0.20917,10.813,0,2.0222,0.21776,0.79715,-0.64575
-75.622,0,-0.99069,0.11809,10.751,0,2.3271,0.1555,1.0962,-0.7184
-89.251,1,-1.0489,0.027225,10.691,0,2.5908,0.042403,1.3499,-0.77622
-102.19,2,-1.0842,-0.064212,10.631,0,2.8239,-0.11445,1.5733,-0.83233
-39.835,-2,-0.68577,0.30122,10.874,0,1.6591,0.20627,0.42045,-0.51385
-60.088,-1,-0.88994,0.20917,10.813,0,2.0222,0.21776,0.79715,-0.64575
-75.622,0,-0.99069,0.11809,10.751,0,2.3271,0.1555,1.0962,-0.7184
-89.251,1,-1.0489,0.027225,10.691,0,2.5908,0.042403,1.3499,-0.77622
-100,2,-1.0759,-0.06377,10.641,0,2.789,-0.11122,1.5328,-0.82725
-39.835,-2,-0.68577,0.30122,10.874,0,1.6591,0.20627,0.42045,-0.51385
-60.088,-1,-0.88994,0.20917,10.813,0,2.0222,0.21776,0.79715,-0.64575
-75.622,0,-0.99069,0.11809,10.751,0,2.3271,0.1555,1.0962,-0.7184
-89.251,1,-1.0489,0.027225,10.691,0,2.5908,0.042403,1.3499,-0.77622
-90,2,-1.0339,-0.061681,10.681,0,2.6281,-0.096827,1.3472,-0.80184
-39.835,-2,-0.68577,0.30122,10.874,0,1.6591,0.20627,0.42045,-0.51385
-60.088,-1,-0.88994,0.20917,10.813,0,2.0222,0.21776,0.79715,-0.64575
-75.622,0,-0.99069,0.11809,10.751,0,2.3271,0.1555,1.0962,-0.7184
-80,1,-1.0008,0.029395,10.726,0,2.4384,0.041037,1.175,-0.75313
-80,2,-0.98394,-0.059475,10.72,0,2.4654,-0.082994,1.1606,-0.77181
-39.835,-2,-0.68577,0.30122,10.874,0,1.6591,0.20627,0.42045,-0.51385
-60.088,-1,-0.88994,0.20917,10.813,0,2.0222,0.21776,0.79715,-0.64575
-70,0,-0.95347,0.11949,10.771,0,2.2339,0.14563,0.98913,-0.70217
-70,1,-0.9389,0.031784,10.763,0,2.2731,0.038825,0.98532,-0.72129
-70,2,-0.92383,-0.057168,10.756,0,2.3022,-0.069806,0.97324,-0.73522
-39.835,-2,-0.68577,0.30122,10.874,0,1.6591,0.20627,0.42045,-0.51385
-60,-1,-0.88918,0.20919,10.813,0,2.0208,0.21747,0.79548,-0.6454
-60,0,-0.87683,0.12194,10.803,0,2.07,0.12738,0.79902,-0.6648
-60,1,-0.86414,0.034182,10.796,0,2.1096,0.035788,0.79597,-0.67954
-60,2,-0.85097,-0.054791,10.79,0,2.1407,-0.057348,0.78623,-0.68933
-39.835,-2,-0.68577,0.30122,10.874,0,1.6591,0.20627,0.42045,-0.51385
-50,-1,-0.79441,0.21156,10.841,0,1.8633,0.18325,0.60872,-0.59785
-50,0,-0.78401,0.12429,10.833,0,1.9114,0.10819,0.61146,-0.61316
-50,1,-0.77329,0.036529,10.826,0,1.9512,0.031871,0.60914,-0.62408
-50,2,-0.76213,-0.052396,10.82,0,1.9842,-0.045703,0.60172,-0.63039
-39.835,-2,-0.68577,0.30122,10.874,0,1.6591,0.20627,0.42045,-0.51385
-40,-1,-0.67972,0.21372,10.865,0,1.7163,0.14807,0.42884,-0.53062
-40,0,-0.67135,0.12646,10.858,0,1.7631,0.08805,0.4308,-0.54226
-40,1,-0.66271,0.038734,10.851,0,1.8029,0.027035,0.42921,-0.54995
-40,2,-0.65369,-0.050075,10.845,0,1.8378,-0.034945,0.42402,-0.55351
-30,-2,-0.54785,0.303,10.892,0,1.5343,0.15623,0.26029,-0.42661
-30,-1,-0.54175,0.21555,10.885,0,1.5868,0.11199,0.26374,-0.43824
-30,0,-0.53549,0.12833,10.878,0,1.6322,0.06701,0.26498,-0.4466
-30,1,-0.52902,0.040678,10.872,0,1.6719,0.021293,0.26403,-0.45165
-30,2,-0.52226,-0.04796,10.867,0,1.7085,-0.025102,0.26089,-0.45328
-20,-2,-0.383,0.30438,10.906,0,1.4336,0.10461,0.12445,-0.30889
-20,-1,-0.37901,0.21697,10.899,0,1.4839,0.075143,0.12613,-0.31669
-20,0,-0.37492,0.12979,10.893,0,1.528,0.04518,0.12675,-0.32209
