0,0,0,0,0.99257,0,0.12168,0,6.793,0,1.6897,0,0,0
0.01,0.069984,-2.7794e-05,7.5784e-05,0.99244,0.00025655,0.1227,9.1357e-05,6.7898,-0.0022744,1.7071,0.032289,0.10592,0.016561
0.02,0.13997,-5.5588e-05,0.00015157,0.99232,0.0005131,0.12372,0.00018271,6.7866,-0.0045488,1.7245,0.064579,0.21185,0.033122
0.03,0.20995,-8.3383e-05,0.00022735,0.99219,0.00076965,0.12474,0.00027407,6.7833,-0.0068232,1.7419,0.096868,0.31777,0.049684
0.04,0.27994,-0.00011118,0.00030314,0.99206,0.0010262,0.12576,0.00036543,6.7801,-0.0090976,1.7593,0.12916,0.4237,0.066245
0.05,0.34993,-0.00019,0.00026209,0.99158,0.0027302,0.12948,0.0010052,6.7669,-0.014621,1.8039,0.19026,0.52871,0.099197
0.06,0.41992,-0.00028101,0.00019315,0.99099,0.0047797,0.13384,0.0017757,6.7513,-0.02092,1.855,0.25824,0.63349,0.13606
0.07,0.48992,-0.00037202,0.00012422,0.99038,0.0068291,0.1382,0.0025463,6.7357,-0.02722,1.9061,0.32621,0.73828,0.17293
0.08,0.55991,-0.00046303,5.5281e-05,0.98974,0.0088782,0.14256,0.0033167,6.7201,-0.033519,1.9571,0.39419,0.84307,0.20979
0.09,0.62991,-0.00055404,-1.3654e-05,0.98908,0.010927,0.14692,0.0040871,6.7044,-0.039818,2.0082,0.46217,0.94786,0.24666
0.1,0.6999,-0.00064505,-8.2589e-05,0.9884,0.012976,0.15127,0.0048574,6.6888,-0.046117,2.0593,0.53015,1.0526,0.28352
0.11,0.7699,-0.00073605,-0.00015152,0.98769,0.015024,0.15562,0.0056276,6.6732,-0.052416,2.1104,0.59812,1.1574,0.32039
0.12,0.83981,-0.00075602,-0.0006574,0.98686,0.017749,0.16048,0.0066584,6.6552,-0.058032,2.1602,0.65014,1.2107,0.34979
0.13,0.90958,-0.00063799,-0.002012,0.98579,0.021786,0.16636,0.0081955,6.6324,-0.062322,2.2076,0.67115,1.1638,0.36472
0.14,0.97935,-0.00051996,-0.0033665,0.98467,0.025823,0.17223,0.0097322,6.6096,-0.066612,2.255,0.69217,1.117,0.37964
0.15,1.0491,-0.00040192,-0.0047211,0.9835,0.029857,0.17809,0.011268,6.5869,-0.070902,2.3023,0.71318,1.0702,0.39457
0.16,1.1189,-0.00028389,-0.0060756,0.98227,0.033891,0.18394,0.012804,6.5641,-0.075192,2.3497,0.7342,1.0233,0.40949
0.17,1.1887,-0.00016586,-0.0074302,0.98099,0.037922,0.18978,0.014339,6.5413,-0.079482,2.3971,0.75521,0.97648,0.42442
0.18,1.2584,-4.616e-05,-0.008791,0.97966,0.041951,0.1956,0.015873,6.5186,-0.083747,2.4443,0.77609,0.92985,0.43926
0.19,1.3279,0.00048138,-0.011688,0.97871,0.045915,0.19928,0.017387,6.5031,-0.082003,2.4584,0.76342,0.93487,0.43506
0.2,1.3973,0.0011302,-0.014824,0.97771,0.049812,0.20309,0.018915,6.4874,-0.079866,2.473,0.74509,0.93066,0.43008
0.21,1.4664,0.0021334,-0.018656,0.9766,0.053512,0.2073,0.020479,6.4711,-0.076578,2.4894,0.71022,0.8995,0.42287
0.22,1.5355,0.0031366,-0.022488,0.97545,0.05721,0.2115,0.022042,6.4548,-0.07329,2.5057,0.67536,0.86833,0.41565
0.23,1.6046,0.0041399,-0.02632,0.97427,0.060906,0.21569,0.023604,6.4385,-0.070001,2.5221,0.64049,0.83716,0.40843
0.24,1.6736,0.0052181,-0.030292,0.97308,0.064521,0.21983,0.025165,6.4224,-0.066629,2.5376,0.60487,0.80686,0.40104
0.25,1.742,0.0074279,-0.036365,0.97208,0.066944,0.22333,0.026701,6.4111,-0.061992,2.5407,0.55794,0.78953,0.39102
0.26,1.8103,0.0096376,-0.042438,0.97105,0.069364,0.22682,0.028238,6.3998,-0.057355,2.5439,0.51101,0.7722,0.38099
0.27,1.8787,0.011847,-0.048512,0.97001,0.071784,0.23031,0.029773,6.3885,-0.052718,2.547,0.46408,0.75487,0.37097
0.28,1.947,0.014057,-0.054585,0.96895,0.074201,0.23379,0.031308,6.3772,-0.04808,2.5501,0.41714,0.73754,0.36095
0.29,2.0154,0.016267,-0.060658,0.96786,0.076617,0.23727,0.032843,6.3659,-0.043443,2.5533,0.37021,0.72021,0.35092
0.3,2.0838,0.018476,-0.066731,0.96676,0.079032,0.24074,0.034376,6.3546,-0.038806,2.5564,0.32328,0.70289,0.3409
0.31,2.1521,0.020686,-0.072804,0.96563,0.081445,0.2442,0.035909,6.3433,-0.034169,2.5595,0.27635,0.68556,0.33088
0.32,2.2199,0.023918,-0.080518,0.96462,0.082955,0.24745,0.037476,6.3346,-0.030541,2.5585,0.2364,0.67681,0.32387
0.33,2.2872,0.027847,-0.08935,0.96368,0.083849,0.25054,0.039065,6.3277,-0.027601,2.5546,0.20121,0.6739,0.31891
0.34,2.3546,0.031776,-0.098181,0.96272,0.084743,0.25363,0.040654,6.3207,-0.024661,2.5507,0.16601,0.671,0.31395
0.35,2.422,0.035705,-0.10701,0.96176,0.085635,0.25671,0.042243,6.3137,-0.021721,2.5469,0.13082,0.6681,0.30899
